name;diameter;count;price;type_size;category
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;100;160;7117.383942899999;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;6;2154.6318024;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;10;2663.1728046000007;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;16;2634.4295208000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;25;3826.550088900001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;40;4003.169662800001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;63;6770.054144700001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;125;160;11479.6632258;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;6;2472.5574027000007;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;10;3267.4297194000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;16;3237.857053200001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;25;4974.519003300001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;40;5151.1256181;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;63;9713.558200500003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;150;160;16177.492485000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;6;3867.7600269000013;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;10;4680.178965000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;16;4709.609081100001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;25;6976.103834700001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;40;9713.558200500003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;63;14128.814284200002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;200;160;27727.808724000006;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;6;5068.718701200001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;10;6093.0448425;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;16;6917.230643400001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;25;9713.558200500003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;40;15011.873276400003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;63;19132.776362700002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;250;160;43552.075020300006;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;6;6834.8237265000025;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;10;7741.403485200001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;16;8977.675707000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;25;13245.768251100002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;40;22664.98641330001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;63;25608.4904691;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;300;160;66440.76141780001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;6;8335.4615883;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;10;9993.202619400001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;16;13510.6781733;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;25;19574.292899700005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;40;29376.167366700003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;63;46501.47546660001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;350;160;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;6;9678.231693900001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;10;12804.238755000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;16;18249.730329600003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;25;27227.406036600005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;40;44741.25387270001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;63;61519.219215300014;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;400;160;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;6;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;10;15700.649441400004;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;16;23361.136306200005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;25;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;40;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;63;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;450;160;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;6;12362.722218000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;10;16748.5352265;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;16;30023.720634600002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;25;37529.6702319;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;40;55632.211103700014;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;63;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;500;160;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;6;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;10;21929.1039198;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;16;42239.27931300001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;25;52541.53054920001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;40;76236.73949430003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;63;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;600;160;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;700;6;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;700;10;30765.499518600005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;700;16;48862.14399990001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12821-80, 33259-15 тип 11 воротниковые, сталь 20.;700;25;;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
